text,label_class,label
脖子有个黄豆大的血管瘤，有十几天了，最近不小心用电池里的硫酸渐到淋巴结上的表皮了，烧破了芝麻大的表皮，会刺激血管瘤导致的癌变吗，内蒙古婴儿长血管瘤正常吗？,病因,1
宝宝一直拉肚子，可以服用温脾固肠散止泻吗？服用剂量是多少？,其他,12
痔疮手术后水肿需要多久才好,治疗时间,10
我想问问，我父亲是冠心病患者，可以服用救心丸吗？我见他多次吃，会不会有什么不好的影响？心梗，前两年放一个支架的会不会有耐药性，一旦急救时再吃它有用不？,其他,12
小孩刚出生就有血管瘤，头部，现在45天，要怎么治疗，有图片下面那张？内蒙古婴儿在头部长有血管瘤咋治呢？,临床表现(病症表现),3
叔叔屁股疼痛，大便带血丝，怎么治疗？用什么药物好？,其他,12
尖锐湿疣能治好吗?小阴唇内侧肉粒，无性生活史，可能是尖锐湿疣吗?,定义,0
"我的小孩大便干,口臭,这是怎么回事啊?",病因,1
尿道炎刚开始吃药控制住了，又犯了，会不会有什么并发症？,相关病症,4
妊娠合并重症肌无力怎么诊断,化验/体检方案,11
引起继发性癫痫病的病因的有什么?治疗癫痫呢，我们首先就要晓得癫痫的发病的诱因，这样才可以对症下药，更好的帮助癫痫病病人治疗。继发性癫痫病就是因为后天的一些因素所导致的癫痫病，当然其患病的病因的也有许多种，我们应该多了解才是很重要的。那么引起继发性癫痫病的病因的有什么?,病因,1
请问例假老是会推迟来这样是否会影响以后生育？,病因,1
患有内痔一星期，大便时会流很多血，不痛，平时感觉肛门很痒，用了马应龙痔疮栓无效，找中医开了中药后又复发，应如何治疗？,治疗方法,5
先天性巨结肠手术10年了，现肛门不大如何治疗？,治疗方法,5
昆明最好癫痫病医院是那家伙？我的同学姐姐前两天被送到了医院，后来我们赶到医院的时候我才知道他得的是癫痫病，而且发作的时候特别的厉害，四肢抽搐的，把大家都吓坏了，想知道这个病应该不能吃什么食物？,其他,12
心悸是什么原因引起的,病因,1
不知道怀孕，两周了，老公吃了盐酸舍曲林片,临床表现(病症表现),3
支气管扩张症主要有哪些表现?,临床表现(病症表现),3
你好，我有颈椎病，医生开了颈痛灵药酒，请问，此药在山西襄汾有卖的吗？,其他,12
尿道流脓是什么问题？,病因,1
我很身体健康生了二个孩子最近觉得一生气胸有点疼但一会又好了胸部好像有像管子一样的小块硬,其他,12
可以用点什么药来缓解一下这种情况？肾结石，输尿管结石,治疗方法,5
偶尔腰最下部有点痛，不是痛而是有中胀的感觉，可以怎样治疗,治疗方法,5
羊癫疯的原因有哪些。吃饭的时候会莫名手抖，情绪激动的时候会抖，没别的，一天主要就是要抖个4到5次，其它的倒是没有什么症状了，去医院检查也没说确定是癫痫，我该去哪里确诊啊?,临床表现(病症表现),3
怀孕期内为什么会腰痛啊，是不是压迫到坐骨神经才会腰疼啊？,病因,1
重症肌无力是怎样分类的？,相关病症,4
脑血栓病人多在什么时候发病,预防,2
怀孕期内每天我睡15个小时正常吗？自从怀孕后每天睡15个小时，一直想睡觉，一般怀孕嗜睡多久？,临床表现(病症表现),3
我怀孕了，做产检的时候发现自己得了尖锐湿疣，我和老公现在就怕遗传给宝宝，请问这种病遗传吗？想得到什么帮助：一般得了尖锐湿疣会遗传吗？,传染性,7
先天性膈疝是什么病,定义,0
我想问下糖尿病可不可以用杜密克可以治疗便秘吗？,其他,12
哪些症状可以判断是肺纤维化疾病?,临床表现(病症表现),3
小儿尖端扭转型室性心动过速是什么病,定义,0
我最近感觉到胸闷痛、心悸、心慌，朋友说复方血栓通胶囊效果挺好的，不知道还有没有啊,其他,12
得了肛裂一个月现在用强力安肛和肤痔清一个月在做手术可以吗,其他,12
什么使乳腺癌的发病增加,病因,1
我拉肚子拉了一个星期，每天有4-5次,其他,12
活检结果为婴儿型毛细的血管瘤伴细胞增生活跃后来经过两次注射平阳霉素治疗后，做彩超提示有两项数据比第一次有所减小，但有一项数据一直变大？会恶化吗？血管瘤在内蒙古婴儿较好治疗时期？,其他,12
甲亢第三次复发不知道要用什么方式治疗？今年28岁未生育。希望以后不要影响生宝宝。,治疗方法,5
85岁的老人得肾结石应如何治疗,治疗方法,5
气血不足所致的心悸，失眠健忘，食少体倦，面色萎黄服用什么治疗好,治疗方法,5
有同性恋倾向怎么解决,临床表现(病症表现),3
2岁半男孩不爱吃饭，一天吃一顿的量，,其他,12
手腕肌腱断裂后能恢复好吗,治愈率,8
怀孕晚期最近总是失眠是怎么回事啊，是不是激素的问题导致的失眠呢？,病因,1
糖尿病人可以吃哪些药治疗啊求医生帮忙解答一下谢谢你了,治疗方法,5
中年妇女心慌心悸是更年期吗,定义,0
我把肝癌三期，面部发黄，眼睛也是黄的，能活多久。,临床表现(病症表现),3
四月前住院治疗半个月右胸包裹积水，出院复查六次如下，1次六厘米，二次三厘米，三次二点七厘米，四次四点一厘米，五次没积水，六次就这次二点五厘米，,治疗方法,5
血压低会有心脏病吗,相关病症,4
"我得痔疮一年了,用了马应龙痔疮膏可是不怎么管用",治愈率,8
昆明最好的癫痫病院医？昨天回家的时候看见隔壁邻居的孩子突然倒地在抽搐，都把我给吓坏了，过了几分钟孩子才恢复正常，他自己都不知道发生了什么，邻居说孩子是癫痫病发了，癫痫患者平常要注意什么呢。,预防,2
孕37周，有时会有小腹痛，怎么..,治疗方法,5
阴茎破皮了怎么办,治疗方法,5
我有糖尿病3年了，其它药物效果都不大，玉兰降糖胶囊好吗？会不会是假药呢？,其他,12
检验B超是前列腺肥大,其他,12
你好！我前几天做胃镜查出浅表性胃炎，ph+620，主志医生给我开了阿莫西林，呋喃，雷贝拉唑，构橼酸铋，但吃阿莫西林分散片有牛奶味会恶心，恶吐，还能吃阿莫西林吗？我的病重吗？,其他,12
患了心肌梗塞，而且是急性的，病情越来越严重了，现在还出胸闷，呼吸急促，心绞痛。挺害怕的。请问一下急性心肌梗塞会引起哪些病变？,相关病症,4
大夫您好，想向您咨询女性尿急尿频，次数多但尿量不多，是哪里出问题了呢,临床表现(病症表现),3
父亲酒瘾很大，经常出去喝到很晚才回来，劝他也没用，这几天，他说自己喝完酒第二天醒来时候感到右胸疼，请问，喝酒后右胸痛怎么办？,治疗方法,5
孩子手臂上长的血管瘤，医生您好！我孩子4个月大，在手臂长有11.6的血管瘤，长在手臂上的血管瘤的要道上手术有一定难度，想咨询一下是做手术好还是不做好？内蒙古哪里治疗婴儿的血管瘤较好请回？,其他,12
20天新生儿肚子痛，总是放屁，拉不出大便怎么办？,临床表现(病症表现),3
早上不吃饭行吗,其他,12
对于这种情况，尿路感染应该怎么办呢，如何去治疗才好？,其他,12
你好，儿童有佝偻病，请问，可以吃强骨生血口服液吗？,治疗方法,5
请问月经持续十来天并且量一直不多怎么办啊？,临床表现(病症表现),3
复方丹参片可以和酒石酸美托洛尔片一起服用的吗，效果怎么样的,禁忌,9
女小孩尿频，医院B超，尿常规检查正常怎么办,治疗方法,5
现在都提倡优生优育，可是有些小孩子还是在不月经周期间患上了癫痫。而小儿癫痫一旦频繁发病，就会影响到孩子的脑部。所以，家长朋友一定要在孩子诱发癫痫的尽快，立马进行医治。,其他,12
支气管扩张咳血有什么好的治疗方法?,治疗方法,5
听说盐酸曲美他嗪片有问题，不让卖了,其他,12
我儿子现在2个月大了，生下来的时候就在肚子上有块红的以为是胎记，但是慢慢很红变大了，鼓鼓的很明显，不过一直有控制，也没有放弃治疗，去了很多的医院，每个地方治疗的方法也不一样，怎么办呢？内蒙古婴儿上身长了个血管瘤办？,治疗方法,5
我服用了之后胖了十几斤的，就想知道停掉它会变瘦吗？,其他,12
宝宝6天没有大便,病因,1
体检说肝血管瘤怎么办,治疗方法,5
孕妇晚上睡觉全身痒睡不着，是怎么回事呢？我现在怀孕32周，有知道的妈妈吗？,病因,1
变异性哮喘是啥病?严重吗?,其他,12
食醋可不可以促进睡眠啊？生了孩子之后就老失眠，应该怎么办呢？,其他,12
阜阳癫痫治疗中心？？我现在有个孩子，今年四岁了，可是呢，在一个月内竟然发生了两次癫痫症状，真是苦恼，去医院看了，也没有什么好的效果呀，现在还在坚持治疗着，想着，在这里问下专家，有没有什么更好的方法呀。,其他,12
间质性肺炎的晚期症状是什么?,临床表现(病症表现),3
头痛头涨晕目眩，胸闷气短，反复出现了几次，近来头痛时上眼皮浮肿，今天下眼皮也肿了。最近一星期特别利害，脚底发软，从台阶上摔了下来。，请问我该怎么检查治疗,治疗方法,5
孕32周时检查双顶径8.01cm'头围29.86cm'腹围26.92cm'股骨长5.77cm。。。。请问这些数据正常吗？会不会头大腿短？宝宝大概有多重呢？谢谢,其他,12
肛门发痒痒是怎么回事啊？还痛是什么原因？,其他,12
儿童便秘什么药都吃过了,临床表现(病症表现),3
我想问一下。心悸气短，心慌的症状，服用柏子养心丸有效果吗？,其他,12
直肠癌手术会不会切除肛门？好担心不知该怎么办？,其他,12
高血压患者，前天检查了胆固醇很高，血压也很高，要怎么注意比较好,禁忌,9
颈髓损伤有9个月了做高压氧有郊果吗,病因,1
"海绵状的血管瘤最严重的危害是什么？,前两天带我家孩子去医院做检查，孩子脸上的青色点点说是血管瘤，还凸起了，内蒙古婴儿长在脸部的血管瘤有没有危害？",临床表现(病症表现),3
金钙尔奇和骨化三醇什么时间吃合适，会不会造成药物相抵充？,其他,12
慢性肛管直肠炎有什么症状？用什么药物有效治疗？,其他,12
髓母细胞瘤怎么办,治疗方法,5
间质性肺炎晚期症状表现有哪些,临床表现(病症表现),3
我想请问一下，尿道口发红疼痛是怎么回事,临床表现(病症表现),3
结婚拍婚纱照那天流产了。不清楚，然后二十天以后去医院检查是部分性葡萄胎，药流没干净，进行了清宫，清宫清出来的东西大概一小包都不到。现在二十一天了，下面没有流血，没有褐色分泌物，正常白带一周了。还有三天因为快结婚了，想问一下，可以正常性生活了吗？,其他,12
请问附桂骨痛胶囊主治功能是什么呢？有需注意的事项吗？,其他,12
腹痛是怎么回事啊？,病因,1
我伯父一直是心脏病，这次去医院看他时感觉他很累，一点精神都没有，他们就告诉我，因为他刚被抢救过来，就想问，窦性心脏病会出现心律失常吗？,临床表现(病症表现),3
肛周炎用什么药能治自己操作方便些,治疗方法,5
孕晚期失眠对胎儿有影响吗？我现在怀孕36周多了，最近开始失眠，晚上10点就上床了，到一点才勉强入睡。,传染性,7
请问阴道口痒还有豆腐渣分泌物怎么办？,临床表现(病症表现),3
新生宝宝便秘怎么办？,治疗方法,5
我怀孕时体重增长了好多，现在生完了，可是体重也还不见下来，特别是肚子上的肉特别多，怎么办？,其他,12
今年18岁有尿不尽的感觉,临床表现(病症表现),3
